"genome_id","data_source","contig_length","dtr_length","genes_viral","genes_plasmid","genes_microbial","genes_unknown","biome1","biome2","biome3","gca_name"
"DTR_857239","HGM",13395,28,16,0,0,7,"Host-Associated","Human","Gut","GCA_005145145.1"
"DTR_857479","HGM",8880,89,3,1,0,14,"Host-Associated","Human","Gut",NULL
"DTR_857869","HGM",17179,27,4,0,0,13,"Host-Associated","Human","Gut","GCA_003502105.1"
"DTR_858835","HGM",9680,89,3,0,0,15,"Host-Associated","Human","Gut",NULL
"DTR_858985","HGM",10042,76,4,0,1,10,"Host-Associated","Human","Gut",NULL
"DTR_859105","HGM",9196,31,4,0,1,9,"Host-Associated","Human","Gut",NULL
"DTR_859157","HGM",8387,69,1,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_859182","HGM",8387,69,1,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_859800","HGM",8770,89,2,1,0,8,"Host-Associated","Human","Gut","GCA_001503755.1"
"DTR_859915","HGM",4021,81,1,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_860306","HGM",14016,73,7,1,0,8,"Host-Associated","Human","Gut",NULL
"DTR_860584","HGM",12053,26,1,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_860601","HGM",8210,73,3,0,0,10,"Host-Associated","Human","Gut","GCA_003288515.1"
"DTR_860612","HGM",11049,89,2,1,0,9,"Host-Associated","Human","Gut",NULL
"DTR_860734","HGM",8770,84,1,0,0,8,"Host-Associated","Human","Gut",NULL
"DTR_860862","HGM",17174,28,4,0,0,13,"Host-Associated","Human","Gut","GCA_003502105.1"
"DTR_861486","HGM",16811,79,11,0,0,11,"Host-Associated","Human","Gut",NULL
"DTR_861772","HGM",17224,72,4,0,0,13,"Host-Associated","Human","Gut","GCA_003502105.1"
"DTR_861972","HGM",7338,77,3,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_862302","HGM",2381,60,1,0,0,4,"Host-Associated","Human","Gut",NULL
"DTR_862643","HGM",2118,72,2,0,0,1,"Host-Associated","Human","Gut",NULL
"DTR_862653","HGM",5192,89,3,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_862930","HGM",17196,44,4,0,0,13,"Host-Associated","Human","Gut","GCA_003502105.1"
"DTR_862950","HGM",15904,72,1,0,0,17,"Host-Associated","Human","Gut",NULL
"DTR_863071","HGM",18870,53,4,0,0,20,"Host-Associated","Human","Gut","GCA_001550705.1"
"DTR_863245","HGM",17176,24,4,0,0,13,"Host-Associated","Human","Gut","GCA_003502105.1"
"DTR_863262","HGM",5539,60,1,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_863322","HGM",17226,36,5,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_863359","HGM",17211,59,4,0,0,13,"Host-Associated","Human","Gut","GCA_003502105.1"
"DTR_863388","HGM",7499,89,1,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_863490","HGM",2118,72,2,0,0,1,"Host-Associated","Human","Gut",NULL
"DTR_863492","HGM",8387,69,1,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_863560","HGM",10431,89,1,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_863572","HGM",5748,89,3,0,0,8,"Host-Associated","Human","Gut",NULL
"DTR_863673","HGM",14943,89,3,0,0,15,"Host-Associated","Human","Gut",NULL
"DTR_863828","HGM",10683,49,2,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_864026","HGM",7454,89,2,0,1,6,"Host-Associated","Human","Gut",NULL
"DTR_864114","HGM",4021,81,1,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_864184","HGM",9354,84,2,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_864704","HGM",4302,27,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_864929","HGM",4394,119,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_864967","HGM",4308,27,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_864988","HGM",4308,27,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_865044","HGM",4302,27,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_865255","HGM",4302,27,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_865269","HGM",4302,27,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_865491","HGM",4302,27,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_865496","HGM",4302,27,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_865525","HGM",4302,27,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_865538","HGM",11098,119,4,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_865542","HGM",4302,27,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_865664","HGM",15538,119,6,0,0,19,"Host-Associated","Human","Gut","GCA_000860185.1"
"DTR_865708","HGM",4302,27,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_865873","HGM",8294,119,2,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_865909","HGM",4238,119,1,0,0,6,"Host-Associated","Human","Gut","GCA_002604125.1"
"DTR_866106","HGM",15996,75,8,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_866166","HGM",8294,119,2,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_866305","HGM",4395,119,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_866447","HGM",8294,119,2,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_866767","HGM",9006,119,1,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_866839","HGM",8294,119,2,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_867086","HGM",8294,119,2,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_867139","HGM",8294,119,2,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_867219","HGM",14696,119,6,0,0,17,"Host-Associated","Human","Gut","GCA_000860185.1"
"DTR_867268","HGM",8294,119,2,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_867624","HGM",4302,27,2,0,0,3,"Host-Associated","Human","Gut","GCA_004782045.1"
"DTR_867730","HGM",9250,90,4,0,1,7,"Host-Associated","Human","Gut",NULL
"DTR_868114","HGM",11620,119,8,0,0,8,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_868204","HGM",12173,119,9,1,0,6,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_868218","HGM",16902,119,3,2,0,25,"Host-Associated","Human","Gut",NULL
"DTR_868236","HGM",14476,95,2,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_868241","HGM",2167,115,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_868392","HGM",8148,119,1,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_868466","HGM",2167,115,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_868597","HGM",8137,119,1,0,0,9,"Host-Associated","Human","Gut","GCA_001503755.1"
"DTR_868885","HGM",2320,103,2,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_869067","HGM",9250,90,4,0,1,7,"Host-Associated","Human","Gut",NULL
"DTR_869188","HGM",9643,119,3,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_869347","HGM",3970,100,1,0,0,3,"Host-Associated","Human","Gut",NULL
"DTR_869371","HGM",2348,114,1,0,0,2,"Host-Associated","Human","Gut","GCA_004800485.1"
"DTR_869508","HGM",11407,119,4,0,0,19,"Host-Associated","Human","Gut",NULL
"DTR_869512","HGM",18241,119,7,0,0,23,"Host-Associated","Human","Gut",NULL
"DTR_869529","HGM",9072,116,4,0,1,8,"Host-Associated","Human","Gut",NULL
"DTR_869731","HGM",3476,119,2,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_869916","HGM",2030,38,1,0,0,3,"Host-Associated","Human","Gut",NULL
"DTR_870244","HGM",10415,98,3,0,0,8,"Host-Associated","Human","Gut",NULL
"DTR_870322","HGM",9250,90,4,0,1,7,"Host-Associated","Human","Gut",NULL
"DTR_870426","HGM",6179,119,4,0,0,4,"Host-Associated","Human","Gut",NULL
"DTR_870815","HGM",5368,73,3,0,0,7,"Host-Associated","Human","Gut",NULL
"DTR_870838","HGM",12947,119,3,0,0,16,"Host-Associated","Human","Gut",NULL
"DTR_870853","HGM",8344,119,1,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_870927","HGM",3957,119,1,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_871116","HGM",7495,119,1,0,0,9,"Host-Associated","Human","Gut",NULL
"DTR_871179","HGM",2167,115,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_871290","HGM",5997,119,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_871531","HGM",9669,119,2,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_871542","HGM",2559,30,1,0,0,3,"Host-Associated","Human","Gut",NULL
"DTR_871585","HGM",6689,85,2,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_871611","HGM",9250,90,4,0,1,7,"Host-Associated","Human","Gut",NULL
"DTR_871639","HGM",5452,110,1,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_871707","HGM",14967,119,2,0,0,25,"Host-Associated","Human","Gut",NULL
"DTR_871769","HGM",15374,29,2,0,0,27,"Host-Associated","Human","Gut",NULL
"DTR_872050","HGM",2166,115,1,0,0,4,"Host-Associated","Human","Gut",NULL
"DTR_872248","HGM",2167,115,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_872350","HGM",13648,119,1,0,0,15,"Host-Associated","Human","Gut",NULL
"DTR_872459","HGM",7429,119,2,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_872588","HGM",2167,115,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_872599","HGM",9250,90,4,0,1,7,"Host-Associated","Human","Gut",NULL
"DTR_872627","HGM",11323,35,5,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_872677","HGM",13143,119,5,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_872701","HGM",5516,75,1,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_872783","HGM",12173,119,9,1,0,6,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_872893","HGM",8222,66,2,0,0,8,"Host-Associated","Human","Gut",NULL
"DTR_872923","HGM",9072,116,4,0,1,8,"Host-Associated","Human","Gut",NULL
"DTR_873304","HGM",6689,85,2,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_873335","HGM",6689,85,2,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_873542","HGM",8325,119,2,1,0,13,"Host-Associated","Human","Gut",NULL
"DTR_873840","HGM",10537,119,2,0,1,8,"Host-Associated","Human","Gut",NULL
"DTR_874328","HGM",18874,79,3,1,1,20,"Host-Associated","Human","Gut",NULL
"DTR_874426","HGM",17201,119,4,1,1,24,"Host-Associated","Human","Gut",NULL
"DTR_874958","HGM",9407,91,4,0,1,10,"Host-Associated","Human","Gut",NULL
"DTR_875072","HGM",9225,78,4,0,1,7,"Host-Associated","Human","Gut",NULL
"DTR_875352","HGM",9250,90,4,0,1,7,"Host-Associated","Human","Gut",NULL
"DTR_875551","HGM",7674,119,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_875669","HGM",2040,31,2,0,0,2,"Host-Associated","Human","Gut",NULL
"DTR_875706","HGM",7481,119,1,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_875717","HGM",6883,102,1,0,0,7,"Host-Associated","Human","Gut",NULL
"DTR_875791","HGM",8884,119,2,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_876002","HGM",9476,119,2,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_876296","HGM",2167,115,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_876496","HGM",12048,20,1,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_876669","HGM",2167,115,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_876675","HGM",9250,90,4,0,1,7,"Host-Associated","Human","Gut",NULL
"DTR_876698","HGM",8158,119,3,1,0,11,"Host-Associated","Human","Gut",NULL
"DTR_876871","HGM",2503,93,1,0,0,2,"Host-Associated","Human","Gut",NULL
"DTR_877048","HGM",18420,119,4,1,0,18,"Host-Associated","Human","Gut",NULL
"DTR_877102","HGM",10604,119,1,0,0,16,"Host-Associated","Human","Gut","GCA_003544755.1"
"DTR_877166","HGM",17286,65,4,0,1,20,"Host-Associated","Human","Gut",NULL
"DTR_877176","HGM",7469,119,1,0,0,9,"Host-Associated","Human","Gut",NULL
"DTR_877186","HGM",2282,119,1,0,0,1,"Host-Associated","Human","Gut",NULL
"DTR_877221","HGM",6723,119,2,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_877332","HGM",3990,96,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_877369","HGM",13210,119,5,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_877524","HGM",5672,52,4,0,0,2,"Host-Associated","Human","Gut",NULL
"DTR_877554","HGM",18274,99,5,0,0,30,"Host-Associated","Human","Gut",NULL
"DTR_877872","HGM",8661,87,4,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_878139","HGM",8662,88,4,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_878297","HGM",7778,119,1,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_878324","HGM",8945,119,3,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_878417","HGM",13461,119,6,1,0,13,"Host-Associated","Human","Gut","GCA_002629785.1"
"DTR_878477","HGM",14467,119,4,0,0,16,"Host-Associated","Human","Gut",NULL
"DTR_878537","HGM",3973,119,1,0,0,3,"Host-Associated","Human","Gut",NULL
"DTR_878728","HGM",12779,119,3,0,0,16,"Host-Associated","Human","Gut","GCA_001736495.1"
"DTR_878959","HGM",6689,85,2,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_879029","HGM",8795,119,2,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_879038","HGM",17201,119,4,1,1,24,"Host-Associated","Human","Gut",NULL
"DTR_879040","HGM",9407,91,4,0,1,10,"Host-Associated","Human","Gut",NULL
"DTR_879068","HGM",6689,85,2,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_879425","HGM",10840,119,1,0,0,8,"Host-Associated","Human","Gut",NULL
"DTR_879747","HGM",8317,119,2,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_879931","HGM",2167,115,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_879964","HGM",9250,90,4,0,1,7,"Host-Associated","Human","Gut",NULL
"DTR_880144","HGM",5383,119,2,0,0,4,"Host-Associated","Human","Gut",NULL
"DTR_880147","HGM",13506,119,2,0,0,19,"Host-Associated","Human","Gut",NULL
"DTR_880282","HGM",8491,119,1,0,0,16,"Host-Associated","Human","Gut",NULL
"DTR_880284","HGM",11952,119,3,1,0,10,"Host-Associated","Human","Gut",NULL
"DTR_880288","HGM",5277,119,1,0,0,7,"Host-Associated","Human","Gut",NULL
"DTR_880304","HGM",2124,64,1,0,0,0,"Host-Associated","Human","Gut","GCA_003308395.1"
"DTR_880312","HGM",9425,119,1,0,0,4,"Host-Associated","Human","Gut",NULL
"DTR_880320","HGM",10213,119,2,1,0,9,"Host-Associated","Human","Gut",NULL
"DTR_880893","HGM",10799,74,9,0,0,9,"Host-Associated","Human","Gut","GCA_000913995.1"
"DTR_881116","HGM",2756,93,1,0,0,3,"Host-Associated","Human","Gut",NULL
"DTR_881187","HGM",9529,99,2,1,0,9,"Host-Associated","Human","Gut",NULL
"DTR_881358","HGM",8894,99,4,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_881617","HGM",17775,55,3,0,1,20,"Host-Associated","Human","Gut",NULL
"DTR_881742","HGM",19371,75,12,0,0,18,"Host-Associated","Human","Gut",NULL
"DTR_881791","HGM",8430,75,1,0,0,15,"Host-Associated","Human","Gut",NULL
"DTR_881847","HGM",3047,26,1,0,0,3,"Host-Associated","Human","Gut",NULL
"DTR_881911","HGM",2186,75,1,0,0,2,"Host-Associated","Human","Gut",NULL
"DTR_881948","HGM",4637,75,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_882249","HGM",4637,75,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_882419","HGM",4637,75,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_882451","HGM",2028,65,2,0,0,2,"Host-Associated","Human","Gut","GCA_002958055.1"
"DTR_882621","HGM",5913,75,1,0,0,8,"Host-Associated","Human","Gut",NULL
"DTR_882641","HGM",9424,75,4,0,1,9,"Host-Associated","Human","Gut",NULL
"DTR_882691","HGM",14075,26,4,0,0,26,"Host-Associated","Human","Gut",NULL
"DTR_883181","HGM",13575,99,1,0,0,22,"Host-Associated","Human","Gut",NULL
"DTR_883245","HGM",12341,99,4,1,0,18,"Host-Associated","Human","Gut",NULL
"DTR_883298","HGM",3090,47,3,0,0,0,"Host-Associated","Human","Gut",NULL
"DTR_883318","HGM",12542,99,4,0,0,16,"Host-Associated","Human","Gut",NULL
"DTR_883550","HGM",2399,96,1,0,0,8,"Host-Associated","Human","Gut",NULL
"DTR_883648","HuVirDB",2110,127,0,0,0,3,"Host-Associated","Human","Gut",NULL
"DTR_883652","HuVirDB",3685,127,1,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_883668","HuVirDB",2451,127,2,0,0,0,"Host-Associated","Human","Gut",NULL
"DTR_883870","HuVirDB",9342,55,1,0,0,10,"Host-Associated","Human","Gut","GCA_004773785.1"
"DTR_883892","HuVirDB",12883,55,2,0,1,15,"Host-Associated","Human","Gut",NULL
"DTR_883899","HuVirDB",2023,55,2,0,0,0,"Host-Associated","Human","Gut","GCA_001551425.1"
"DTR_883942","HuVirDB",12986,55,2,0,0,17,"Host-Associated","Human","Gut",NULL
"DTR_883963","HuVirDB",11619,45,1,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_883971","HuVirDB",17423,55,7,0,0,19,"Host-Associated","Human","Gut","GCA_002958075.1"
"DTR_883991","HuVirDB",9561,48,4,0,0,10,"Host-Associated","Human","Gut","GCA_001505395.1"
"DTR_883997","HuVirDB",12503,20,6,1,0,16,"Host-Associated","Human","Gut",NULL
"DTR_884028","HuVirDB",5160,55,1,0,0,7,"Host-Associated","Human","Gut",NULL
"DTR_884036","HuVirDB",8466,55,3,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_884064","HuVirDB",9212,55,3,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_884101","HuVirDB",19122,44,3,0,0,16,"Host-Associated","Human","Gut",NULL
"DTR_884161","HuVirDB",7534,45,3,0,0,11,"Host-Associated","Human","Gut",NULL
"DTR_884190","HuVirDB",12539,55,6,1,0,16,"Host-Associated","Human","Gut",NULL
"DTR_884200","HuVirDB",13119,51,3,0,0,15,"Host-Associated","Human","Gut","GCA_000883035.1"
"DTR_884203","HuVirDB",8860,55,1,0,1,14,"Host-Associated","Human","Gut",NULL
"DTR_884210","HuVirDB",11814,55,2,1,1,12,"Host-Associated","Human","Gut",NULL
"DTR_884321","HuVirDB",9399,55,1,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_884329","HuVirDB",12036,55,2,1,0,16,"Host-Associated","Human","Gut",NULL
"DTR_884498","HuVirDB",12036,55,2,1,0,16,"Host-Associated","Human","Gut",NULL
"DTR_884586","HuVirDB",2054,55,1,0,0,3,"Host-Associated","Human","Gut",NULL
"DTR_884630","HuVirDB",12036,55,2,1,0,16,"Host-Associated","Human","Gut",NULL
"DTR_884963","HuVirDB",8107,38,3,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_885066","HuVirDB",12151,45,2,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_885173","HuVirDB",2701,55,2,0,0,1,"Host-Associated","Human","Gut","GCA_001551205.1"
"DTR_885259","HuVirDB",15916,55,8,0,0,10,"Host-Associated","Human","Gut","GCA_003655805.1"
"DTR_885290","HuVirDB",5046,55,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_885331","HuVirDB",12036,55,2,1,0,16,"Host-Associated","Human","Gut",NULL
"DTR_885352","HuVirDB",2434,55,1,0,0,4,"Host-Associated","Human","Gut",NULL
"DTR_885422","HuVirDB",8280,33,1,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_885438","HuVirDB",2637,55,1,0,0,5,"Host-Associated","Human","Gut",NULL
"DTR_885492","HuVirDB",2294,55,1,0,0,4,"Host-Associated","Human","Gut",NULL
"DTR_885498","HuVirDB",6163,55,1,0,0,10,"Host-Associated","Human","Gut",NULL
"DTR_885520","HuVirDB",12151,45,2,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_885871","HuVirDB",2232,55,2,0,0,1,"Host-Associated","Human","Gut",NULL
"DTR_886104","HuVirDB",9540,55,2,0,1,13,"Host-Associated","Human","Gut",NULL
"DTR_886307","HuVirDB",10054,55,3,0,1,12,"Host-Associated","Human","Gut",NULL
"DTR_886401","HuVirDB",10054,55,3,0,1,12,"Host-Associated","Human","Gut",NULL
"DTR_886435","HuVirDB",12060,55,1,0,1,17,"Host-Associated","Human","Gut",NULL
"DTR_886436","HuVirDB",10054,55,3,0,1,12,"Host-Associated","Human","Gut",NULL
"DTR_886498","HuVirDB",5571,55,1,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_886525","HuVirDB",10054,55,3,0,1,12,"Host-Associated","Human","Gut",NULL
"DTR_886595","HuVirDB",10054,55,3,0,1,13,"Host-Associated","Human","Gut",NULL
"DTR_886633","HuVirDB",11301,55,1,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_886635","HuVirDB",10054,55,3,0,1,12,"Host-Associated","Human","Gut",NULL
"DTR_886687","HuVirDB",11265,233,2,0,0,11,"Host-Associated","Human","Gut",NULL
"DTR_886695","HuVirDB",10054,55,3,0,1,12,"Host-Associated","Human","Gut",NULL
"DTR_886710","HuVirDB",11301,55,1,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_886723","HuVirDB",10054,55,3,0,1,12,"Host-Associated","Human","Gut",NULL
"DTR_886735","HuVirDB",5571,55,1,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_886774","HuVirDB",11295,55,1,0,0,13,"Host-Associated","Human","Gut",NULL
"DTR_886775","HuVirDB",10054,55,3,0,0,14,"Host-Associated","Human","Gut",NULL
"DTR_886791","HuVirDB",5749,233,1,0,0,6,"Host-Associated","Human","Gut",NULL
"DTR_886817","HuVirDB",11272,55,1,0,0,12,"Host-Associated","Human","Gut",NULL
"DTR_886895","HuVirDB",10054,55,3,0,1,13,"Host-Associated","Human","Gut",NULL
"DTR_886907","HuVirDB",2300,77,1,0,0,4,"Host-Associated","Human","Skin",NULL
"DTR_886919","HuVirDB",12456,77,6,0,0,12,"Host-Associated","Human","Skin",NULL
"DTR_886927","HuVirDB",12456,77,6,0,0,15,"Host-Associated","Human","Skin",NULL
"DTR_887039","HuVirDB",14784,77,13,0,0,7,"Host-Associated","Human","Skin","GCA_002997425.1"
"DTR_887161","HuVirDB",15203,77,9,0,0,10,"Host-Associated","Human","Skin","GCA_000895835.1"
"DTR_887371","HuVirDB",10244,77,5,0,0,12,"Host-Associated","Human","Skin","GCA_002606485.1"
"DTR_887541","HuVirDB",12456,77,6,0,0,15,"Host-Associated","Human","Skin",NULL
"DTR_888204","HuVirDB",17279,127,4,0,0,13,"Host-Associated","Human","Gut","GCA_003502105.1"
"DTR_888567","GOV2",5875,55,1,0,0,9,"Aquatic","Marine","NA",NULL
"DTR_888582","GOV2",11121,55,4,0,0,14,"Aquatic","Marine","NA",NULL
"DTR_888602","GOV2",9029,27,2,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_888603","GOV2",8975,55,2,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_888604","GOV2",8968,55,0,0,0,14,"Aquatic","Marine","NA",NULL
"DTR_888607","GOV2",7426,1039,0,0,0,8,"Aquatic","Marine","NA",NULL
"DTR_888613","GOV2",6727,924,0,0,0,12,"Aquatic","Marine","NA",NULL
"DTR_888617","GOV2",5814,31,0,0,0,8,"Aquatic","Marine","NA",NULL
"DTR_888642","GOV2",8967,55,0,0,0,14,"Aquatic","Marine","NA",NULL
"DTR_888644","GOV2",4157,55,2,0,0,8,"Aquatic","Marine","NA",NULL
"DTR_888672","GOV2",8975,55,2,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_888699","GOV2",4860,55,1,0,0,10,"Aquatic","Marine","NA","GCA_004203715.1"
"DTR_888709","GOV2",8975,55,2,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_888710","GOV2",8968,55,0,0,0,14,"Aquatic","Marine","NA",NULL
"DTR_888759","GOV2",3522,55,1,0,0,7,"Aquatic","Marine","NA","GCA_004201515.1"
"DTR_888767","GOV2",8975,55,2,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_888768","GOV2",8838,53,1,0,0,12,"Aquatic","Marine","NA",NULL
"DTR_888780","GOV2",8975,55,2,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_888781","GOV2",8967,55,0,0,0,14,"Aquatic","Marine","NA",NULL
"DTR_888783","GOV2",8731,55,1,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_888800","GOV2",5934,55,0,0,0,7,"Aquatic","Marine","NA",NULL
"DTR_888817","GOV2",8975,55,2,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_888850","GOV2",2058,55,1,0,0,4,"Aquatic","Marine","NA","GCA_004200335.1"
"DTR_888856","GOV2",9892,55,1,0,0,17,"Aquatic","Marine","NA",NULL
"DTR_888860","GOV2",8967,55,0,0,0,14,"Aquatic","Marine","NA",NULL
"DTR_888861","GOV2",8680,55,0,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_888940","GOV2",8868,49,1,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_888960","GOV2",18763,55,1,0,0,30,"Aquatic","Marine","NA",NULL
"DTR_889003","GOV2",9148,310,0,0,0,17,"Aquatic","Marine","NA",NULL
